,cid,podcaster_id,title,episode_count,sub_count,primary_cid,name
3558,2973815,18850044.0,دکان خالکوبی,1,17,,Cool hand Sasi
2617,4498800,27307909.0,شعر و ادبیات کوردی,1,17,4568330.0,amir naghdi
2832,2754447,11914455.0,BPLAN,3,17,,Bardia Pourbahrami
3838,3312551,10737082.0,رادیوفیزیک,1,17,,Abbas Karimi
812,3576840,20475661.0,43-Hertz |پادکست فارسی 43 هرتز,1,17,,jushs
2916,2709765,18011723.0,Gamerenter Podcast Season 01,5,17,,Gamerenter
1939,4131837,11645435.0,پادکست فارسی Aaf,1,17,,Erfan
1692,5551625,30462725.0,Lingopod,1,17,,Lingopod
2705,2031045,11176433.0,Radical Podcast,13,17,,Charkh Academy
441,2046331,11296607.0,TahlilBazi,1,17,,Tahlil Bazi
3674,3480706,20142049.0,Player | پلیر,3,17,,pedram baastani
3902,3281540,15786699.0,کتاب جیم,2,17,,Reza Dianat
4123,5218265,27303897.0,بیدار شو,1,17,,Ganje Bidari
4042,4918657,25291148.0,تاکسی فضایی,1,17,,amir momeni
4207,4786077,15504510.0,سرزمین تاتی,3,17,,Mohammad3p
2276,5365840,28275397.0,Fables of Toranj حکایت‌های ترنج,2,17,,Toranj
1235,2797629,17729566.0,Childhood Education,4,17,,Fahimeh Hosseini
991,2687811,7581088.0,مریخی,7,17,,Saeed Bibak
3531,2803144,18428938.0,مجله سينمايي موج هفتم,10,17,,استوديو سينمايي موج هفتم
673,3335524,19709283.0,HidroCast |هیدروکست,4,17,,Hidrophy co.
1644,4737760,17719387.0,RavenBlocker II,11,17,,Raven _Blocker2
2208,5400886,27366535.0,taze modir (خانوم تازه مدیر),8,16,,Taze Modir
2031,4622474,23634580.0,پادکست رادیو پوپیتر | radio pupitre,1,16,,radio pupitre
2168,2811839,7763286.0,Radio Hatef,18,16,,Hatefblog
2281,4196269,22304278.0,گلخونه روان,1,16,,Mani Rezaei
288,4656198,12819871.0,Do Aftabe Haghighat | پادکست دو آفتاب حقیقت,2,16,,PersianBMS
3527,2773734,18320223.0,پادکست شمارسانه,20,16,,شما رسانه
2021,2571693,15336843.0,پادکست مهبانگ -Mahbang Podcast,1,16,,Mohammadreza Rezaniya
1964,4781761,24754502.0,RubinCast,1,16,,Mahdi Giveie
3316,2727431,7552616.0,Music caster | Ehsan Taheri,7,16,,Ehsan Taheri
2386,4728138,16530974.0,Home office-هوم آفیس,6,16,,Javad-mohammadpour
1605,5484476,29063605.0,زنان آرمانی | Zanan Armani,1,16,,زنان آرمانی | zanan armani
2504,3937216,21301468.0,MojeMTL,10,16,,Amir
830,3139429,19245997.0,Lets Talk Music - LTM بیاید به زبان موسیقی حرف بزنیم,2,16,,Mohsen Khosravi
1657,4594281,23371915.0,رادیو رویان,2,16,,Royan radio
3079,2682509,17832210.0,Narenj Family,5,16,,Narenj Group
3970,3164140,19313873.0,A CUP OF TEA  یک فنجان چای,8,16,,parham kalantari
4002,4210005,22122657.0,Capsule,5,16,,capsule
1773,3567805,20429442.0,Moment - مومنت,7,16,,Ali momen doost
2679,2034779,11217063.0,پادکست اسپاتلایت,2,16,,Spotlight Podcast
2979,2595942,17280894.0,Kiri_Woodia | کیریوودیا,1,16,,Insta Gram
965,4649951,23824217.0,رادیو لیگ | Radio league,18,16,,radio league
3219,2696858,17860915.0,پادکست مقالات مهرمندان,18,16,,Mehrmandan
3690,4047650,21809424.0,RoseMary | رزماری,3,16,,Hesam Kamand
2959,2706599,17994160.0,علی خلیلی فر,42,16,,Ali Khalilifar
1263,3877604,19773591.0,پادکست سروکار,9,16,,mahdi moalem
4241,5399918,28229464.0,پادکست چنارستان,23,16,,Azin Arjmand
305,5092006,12819871.0,Salam Hamsayeh | پادکست سلام همسایه,36,15,,PersianBMS
3949,3336485,19651450.0,گذشته مدیریت,2,15,,Ebrahim Varasteh
3917,3318208,15208626.0,شخصی,78,15,,Srfarzaneh
3938,3372377,19823778.0,رادیو آرا,17,15,,Radio ARA
1119,4908683,14810986.0,ژورنال کلاب,12,15,,Kaaveh Mohamedi
4249,5563352,23590379.0,پادکست فارسی بانی ساب - Bunnysub,18,15,,RR
2565,2096391,12294870.0,TechCast | تک کست,1,15,,Poya Mesbah
2814,2832583,18176518.0,رادیوی شب Night Radio,2,15,,سعید کیان
1517,2672634,17792511.0,دلنوشته های من,21,15,,Shahrokh Shafiei
3613,2140528,13646132.0,Pich o Kham,8,15,,Pich_okham
3522,2817224,18473097.0,پرسش درباره شریعتی,20,15,,کاوس کیانی
1149,4731055,24403576.0,ادبیات پارسی,1,15,,zahra tavangar
2714,2111320,12927937.0,Estadiom | استادیوم,35,15,,A.r.Sh 101
1184,4520041,24836310.0,seencast | سین کست,4,15,,Seen Cast
2782,2503247,14274635.0,To podcasts | پادکست ط,1,15,,nima.rnj
4188,5010303,25599877.0,عاشقانه های شهدایی(معرفی مجموعه),2,15,,hosein abedzade
533,3122586,19200142.0,Radio Rapture | رادیو رپچر,3,15,,Radin Khodadadi
2665,2102517,12641087.0,شب چراغ,1,15,,Hadieghbal
3898,3318595,19558293.0,آدمهای معمولی,1,15,,ندا کوهی
3005,2958931,18811346.0,Neghab Podcast,6,15,,Neghab Group
4124,4696037,18442555.0,پادکست خاطرات خیالی,4,15,,Saeed Molaee
3900,3162167,19306691.0,واکمن,7,15,,Walkman Project
565,3734238,21006779.0,Just Like the Rain درست مثل باران,13,15,,Root User
2402,2651173,17651799.0,Barin Boom | برین بوم,5,15,,moojan saghiri
284,3923493,12819871.0,Pandha Va Peymanha | پادکست پندها و پیمان‌ها,13,15,,PersianBMS
3320,2432675,15400090.0,mojtaba soltani  مجتبی سلطانی,26,15,,"Mojtaba, Soltani"
2324,4785036,23656172.0,World News - رویدادهای جهان,781,15,,Radio Afghanistan International
1896,2811083,18456599.0,پادکست رادیوطوری,2,15,,Mohamad Reza Esmaiel Tehrani
3289,2826240,18426686.0,Radio Hamdastaan / رادیو همداستان,1,15,,mahmoud hadizadeh
2340,2125164,12871993.0,Radio.Mostashar,17,15,,radio mostashar
3280,2497949,16671179.0,رادیو سیاهه | Radio Siaahe,3,15,,Radio Siaahe | رادیو سیاهه
3248,2689639,17874254.0,radio.cigarette,24,15,,radio cigarette
3763,4523558,23794226.0,Rapicon,7,15,,Alireza Zarei
3210,2213099,14788562.0,Late Night w/Kamyar and Kaveh,10,15,,Late Night w/ Kamyar and Kaveh
616,5283925,25144629.0,123,22,15,,mozhdeh ehsani
3889,3175493,19347059.0,podmowj,12,15,,siravn chawshini
3878,3489101,16212182.0,SciCasttt,1,14,,amir hossein khorram
2681,3025103,18962684.0,aplablog,2,14,,aplablog
2691,2166588,14081249.0,دانلود آلبوم مازندرانی – شوکا موزیک | دانلود آهنگ مازندرانی,1,14,,yaghob hasanpur
2694,2027628,11119538.0,Diamedia,1,14,,dia media
3942,3438020,20028433.0,رادیو هوراز,5,14,,afsoon ahmadi
3721,3119210,13590808.0,Hame Radio,3,14,,hamoon ghapchi
1597,4591330,20712830.0,Harfeman | حرف من,32,14,,OMEGA
2171,4024648,24216502.0,لمس | touch,3,14,,mojtaba hazrati
4118,4841669,23069590.0,نوشید | Nowshid,1,14,,nowshid_ir
3268,2687498,17168751.0,Way Cafe,4,14,,farzad hosseini
975,3588037,21010668.0,پادکست فارسی دوستان,1,14,,Looti Bax
3415,2392096,9030209.0,رادیو رَج | Radio Raj,1,14,,Erfan Aryan manesh
3662,3399712,19910736.0,Alpha Road,2,14,,Grandima com
2542,2877909,22226470.0,Ali Talei,64,14,,Ali Talei
2796,2857307,18069687.0,سلسله جلسات معرفت شناختی راز,5,14,,safa22 asadollah
2536,2817585,18474505.0,RadioCult | رادیو کالت,1,14,,Radio Cult
3363,2829364,18507955.0,خودمونیم,4,14,,khodemoonim|خودمونیم
759,3052148,19026944.0,موج‌گیم | MowjGame,1,14,,MowjGame | موج‌گیم
3362,2517403,14078220.0,مانیشن,1,14,,Farhad Azish
713,4657467,23459782.0,dajuy,6,14,,dajuy
2879,2992682,18702071.0,radioshargh,6,14,,mehdi raeissi
2289,5445430,27927481.0,پادکست گرد گرد | gerd gard podcast,2,14,,Negin mohsenzadeh
2835,2959842,10047336.0,میخونی از چشمام,1,14,,Far Gh
4311,4091547,20008174.0,Hayaho - هیاهو,2,14,,Hayaho | هیاهو
570,3737605,21006779.0,Historical Photos عکسهای تاریخی,5,14,,Root User
3131,2691997,17896767.0,انزوا,3,14,,Enzeva Radio
2237,4265682,11698731.0,Unique Melody پادکست فارسی,4,14,,Nima Zarin Parsa
1760,2837208,18258608.0,SajRamez | سجاد رامز,5,14,,sajramez
3955,3327457,14964192.0,Radio Chetazi - رادیو چتازی,1,14,,Mhmmd Smdi
3951,3169487,19040001.0,Radio HamKonkoor,1,14,,Mojtaba Amininasab
4051,5692946,23830625.0,سه شنبه ها با موری,24,14,,sajad faraji
3979,2761635,18255285.0,Neuromancer,1,14,,Shziuo
815,5088130,26812521.0,Ravaangardi | روانگردی,7,14,,Daniel Nouri
3923,3497459,7263466.0,optmetrix,3,14,,alimohammadian com
2595,2154128,13518155.0,پادکست فوتبالی پاننکا,105,14,2132404.0,پادکست فوتبالی پاننکا | Panenka Football Podcast
3025,2791128,18391164.0,Radio Frequency,3,14,,radio frequency | رادیو فرکانس
2566,2831599,18514953.0,Whycast|وای‌کست,2,14,,Navid
675,2690676,11083062.0,Pouyagi,12,14,2666279.0,instagram: Pouyagi پویا گیلانمراد
4288,5688666,24341280.0,Melodrama | ملودرام,2,13,,mahsajavani
4285,5481817,28919400.0,پادکست نومیژو,8,13,,علیرضا نظیری
3788,4655315,23849575.0,Jaleb Cast,1,13,,Jaleb cast
1697,2390794,22314360.0,ShahinTalk | شاهین تاک,8,13,,Shahinkhalilifar
4260,5586285,32113740.0,کتاب صوتی من در هر آنچه میبینم هستم,1,13,,sharif etemadi
1519,4710165,23538838.0,Qalatgire Meshki,7,13,,Ali Ebrahim
4303,3912456,21372692.0,"Naze Angoshtaye To -
پادکست فارسی ناز انگشتای تو",5,13,,Alireza Behnoud
3572,2776116,18332338.0,مصاحبه های دکتر حمید حسینی,11,13,,Seyedhamid Hosseini
4308,4113149,20744536.0,Belit   پادکست فارسی بلیط,9,13,,Nahid Zahed
3834,3479214,20136487.0,مدارادیو | ModaaRadio,4,13,,modaarair
3655,4492432,16598879.0,رادیو چهچهه,10,13,4498977.0,radio_chahchahe
3887,3471724,20134636.0,پادکست پیله‌یِ ذهن,1,13,,Mind Co
1000,5601004,32777654.0,Abbas Kalantari | عباس کلانتری,13,13,,Abbas Kalantari
3891,3274919,19552927.0,کانال آموزش های سی ار ام,1,13,,alimokhtari@msn.com
4189,4768061,4250727.0,Rethink,11,13,,Ayaz Azari
3915,3302042,19634998.0,پادکست مدپلاس|medplus podcast,3,13,,Medpluspodcast
1995,4745875,24526769.0,روایت بهمن,11,13,,روایت بهمن
3507,2409851,15946597.0,پادکست اجتماعی رادیو دانشجو,2,13,,RadioDaneshju
937,2471748,15279644.0,افترپارتی با سینا,6,13,,Theorium
793,4482236,16366292.0,Tech+ | Siavash Beheshti,1,13,,Siavash Beheshti
1765,5494199,24275200.0,پشت صحنه,6,13,,رادیو بامبو
3753,4423245,22706772.0,Ba Chelsea | با چلسی,26,13,,CIF Cast | پادکست چلسی ایرانیان فنز
1328,4617526,23297717.0,البرز و توسعه,24,13,,studio fatehyazdi
950,5636255,34128438.0,Nimkat,8,13,,Nimkat Podcast
4109,4668210,11538794.0,قصه ی بازی,12,13,,baroonimsm
4314,5643972,24138607.0,RAD,3,13,,shahinas
3053,2884073,18320624.0,رادیو سایویوز,3,13,,Psywaves
2387,4966915,25903293.0,Piramoon | پیرامون,3,13,,Mana
2877,2641108,17583684.0,زباله,3,13,,زباله پادکست
2376,4162011,22203040.0,ISQI Podcast,11,13,,ISQI
3394,2937591,18547724.0,پادکست مهرمون,8,13,,مهرمون
2164,5508327,29072526.0,انجمن خرس‌های قطبی | Polar Bears Society,4,13,,ID29072526
361,5302529,24779825.0,پژواک - Pezhvak,69,13,,Radio Iran International
2251,5007821,23216499.0,Radio Yar |   رادیو یار,2,13,,Ehsan Yarahmad
2475,4589855,23459142.0,نبات,25,13,,Zari SaadatRad
655,4933493,25606277.0,هنر شادی آفرینی,2,13,,Sharif Karimi
2776,2756558,16779242.0,یادکست 01 - رادیو خورشید,8,13,,yaleh Music
557,4959093,25832509.0,Amen Health and Beauty - آمن بیوتی,10,13,,ID25832509
573,3755066,21006779.0,Nature Station ایستگاه طبیعت,7,13,,Root User
2222,5168550,24248644.0,رادیکال فیلم - دیوید فینچر,3,13,,Heevad Radio
3055,2758864,18193040.0,جور دیگر,1,13,,ali Abasi
354,3294121,17477044.0,ککنیک,5,13,,Hossein Razavi
2443,1494505,7506882.0,2400,1,13,,hosein Gh
2808,2713406,18027797.0,نیش ترمز,3,12,,رادیو تاکسیدو | Radio Taxido
1523,4783264,22411022.0,Rofagha | پادکست فارسی رفقا,3,12,,Abbas
3722,4113053,10119398.0,Kanan,19,12,,moein kanan
4067,4579712,23399136.0,SaviourWords,3,12,,Saviour Words
1387,4789464,24826841.0,مسیحادم,15,12,,Masihadam
3638,2189868,14422859.0,BamWave/موج صدای بم,8,12,,Palangestan Studio
3011,2857968,18595856.0,Ravan Gap | روان گپ,1,12,,psycho logy
3532,2875569,18632400.0,پادکست امّا,1,12,,پادکست امّا
1233,5383458,27048780.0,Sedaye Shoma,4,12,,Mr_cina_
1828,4431788,22748385.0,رادیو بوف,3,12,,Mahdi Tapdoghi
1231,4647341,23415852.0,استلار,8,12,,Alireza
4214,5472277,28979187.0,GameRo,5,12,,GameRo Podcast
3961,3125529,18857238.0,راديوپلاس,102,12,,metroplus
977,5584114,24845786.0,پادکست نگاتیو,8,12,,Mohammad Amin Monsef
4021,5245278,27419130.0,Jaryan,2,12,,Jaryan
3683,4497791,20407017.0,پادکست فارسی های چنل HiChannelPodcast های‌چنل,25,12,3606563.0,hichannel podcast
2355,4723904,11697934.0,فرازمانی ها,2,12,,KLAUS M
4018,4690610,24099633.0,مجله صوتی رادیو بی حصار,16,12,,radio bihesar
1141,3631894,20642637.0,رادیو رادیکال,1,12,,Radical Radio
3347,2605724,17339029.0,سبک زندگی,1,12,,kavir
1636,4992905,19892677.0,Sarmaye Digital,23,12,3393518.0,sarmayedigital
2885,2804862,17781618.0,Tripology By ehsan,2,12,,Ehsan Sam
2840,2957034,18809453.0,بوی تلخ قهوه,2,12,,Minoosh
1746,5517272,29396354.0,برندآن | BrandOn,5,12,,مشاوران مدیریت و ارتباطات سپهر
3564,2982338,15517938.0,زمان رستگاری من,0,12,,faezeh
2466,4651411,23239109.0,Lajman-لجمن,6,12,,S. Mahdi Mir
2863,2937973,18773129.0,پادکست های سفر به کیش,1,12,,maneli parvaz
3562,2995045,18849481.0,مینی کلاس,1,12,,jamal ghamari
3585,3071396,17951443.0,baghe3e's Show,5,12,,baghe3e
2248,2505092,5448032.0,آرمان محسنی,1,12,,ArmanMohseni
2973,2822526,18394413.0,پویش‌های روان با فرخ استاد,2,12,,farokh ostad
4271,4547721,21814090.0,آوانتاژ,23,12,,پادکست آوانتاژ
3309,2722441,13544782.0,آمال و آرزو های فردی بیست و اندی ساله,3,12,,Hassan bashiri
4250,2832869,17796375.0,پادکست پزشکی نکات,4,12,,ahsan jahani
2290,3554204,18473455.0,دُرنا,1,12,,Zey sam
3231,2084356,12097756.0,Radio Therapy,84,12,,Radio Therapy
2891,2507020,16735464.0,پیانو,1,12,,notdoni
1249,4995343,26150162.0,Radio chandKhat,2,12,,Farzadmirtalebi
4251,5555818,30641591.0,پادکست اطلاعات روز,4,12,,اطلاعات روز | Etilaatroz
3311,2593432,17072968.0,BambooPodcast,1,12,,Bamboo Tech
3754,4405195,22659029.0,vahe podcast,5,12,,mahsa jamshidi
3735,4719983,21638390.0,بوک کست خلق مدل کسب و کار,1,12,,amirsha shahmohamadi
3545,2740456,18173138.0,داستان روز,10,12,,MojovCaster
1230,3455403,19934347.0,پادکست موتورانو Motoraano Podcast,1,11,,motoraano
4134,5241138,27454466.0,20 Min With Bisti | بیست دقیقه با بیستی,3,11,,Bisti Podcast
979,4718938,24293477.0,رادیو نقش,2,11,,کیوان علیزاده
938,2277247,15279644.0,Theorium,3,11,,Theorium
742,2407055,13650022.0,PurpleSmile,3,11,,Purple Smile
4028,4850776,24953453.0,Hermes | هرمس,28,11,4839845.0,Rahman
3579,2693849,17908078.0,sanati Nutrition,3,11,,sanati nutrition
3615,2136465,13574032.0,استعداد رپ - estedadrap,2,11,,Mehrnosh lak
3004,2715690,17916408.0,Cactus Podcast | پادکست کاک‌توث - کاکتوس,1,11,,Ali Aliakbary
664,5468718,28949452.0,Flyway | فلایوی,4,11,,odaydq
2749,2881269,18649757.0,My Hero Is You,1,11,,Fate Art
1927,4657250,23857462.0,consefr,11,11,,consefr
2706,3031529,18977411.0,پادکست‌شرق,36,11,,shargh daily
2933,2773393,11701983.0,دانلود آهنگ های محسن چاوشی,1,11,,milad ghrati
2131,4976572,25983999.0,Dorateam,7,11,,Dorateam
2530,2711942,18867374.0,InstaCasttt ¦ اینستاکست,3,11,,Buzz Instacast
627,5615696,33261637.0,مرگ نامه,7,11,,Margnameh
1691,5605964,32886118.0,کلمات,3,11,,Roghenevis
2128,4686925,8061365.0,خونه من,3,11,,Mohamahdimp
3174,2730839,18132113.0,پادکست هدفون,1,11,,هدفون پادکست
1061,4438351,12290571.0,الف لام میم,7,11,4902683.0,Alif Lam Mim
2859,2970426,18840274.0,رادیو چی کا,13,11,,nasrin eslami
3771,4539272,23208538.0,Miner Show - ماینر شو,7,11,,MinerGuns
3766,4017819,20636449.0,Radio Humanity,8,11,,Mat1n
3764,4527644,16634188.0,استارتاپ من,1,11,,peyman shadian
3155,2488619,16597321.0,HDpod,14,11,,HDpod
3227,2475935,16497294.0,Radio Decamond | رادیو دکاموند,2,11,,Decamond Studio
1779,2481487,16520835.0,Radioravayat,2,11,,Radio Ravayat
2899,2434225,16147577.0,Counsulting مشاوره,6,11,,Radio Arina(AMG) رادیو آرینا FM88.9HD4
3918,3230503,15762088.0,tutso.ir,8,11,,Soheil Sharifi
1797,5537079,29890690.0,تاریخ خودمونی,3,11,,ID29890690
3266,2736416,18158658.0,بی‌مخاطب,4,11,,Arash Kalateh
3254,2439156,16137776.0,MeythCast,3,11,,MeythCast
1212,4436732,22753292.0,Payacast پادکست فارسی پایاکست,1,11,,payacast
3069,2845911,18554629.0,MonaGhese - موناقصه,10,11,,mona vahidian
794,2692108,16366292.0,سیاوش بهشتی,1,10,,Siavash Beheshti
3168,2889181,18567403.0,PardisCast,6,10,,Pardis Game
3591,2835871,18526217.0,LFCPersian,1,10,,LFCPersian
3975,2998234,18901365.0,آرشیو دورهمی‌های گروه کتاب‌خوانی ما,2,10,,Koiras Pazoki
903,3806503,19790640.0,BETOCHET - به تو چت,0,10,,MASAF
3777,3952336,21554440.0,اوکسیا چنل evexiachannel,2,10,,Gelareh Abdi
942,2676607,9286388.0,گفتگوهای محسن,1,10,,Mehsen 🎙
2846,2877805,18638403.0,راهنمای خرید کادو,23,10,,kado pino
4001,4784692,24776563.0,SLA dentpod,1,10,,Mohsen mokhtari
3345,2424585,8705744.0,Che Cast | چکست,1,10,,Kiana Masqati
3999,4502647,22999540.0,رادیو پزشکیو,3,10,,Pezeshk.io
3986,2776930,18335743.0,هنرِنقد,3,10,,honarenaghd 1399
3762,4383029,22584423.0,وب کست,1,10,,WebCast
4102,4731076,24000671.0,پادکست بورسی رادیو آگاه,16,10,,agah yar
2556,2875945,23757829.0,CGSector (Mostafa3D),12,10,,Mostafa Rezaei
4093,5056993,19569995.0,Sotally Tober,1,10,5364542.0,Amir Rostami
3641,2098047,12511870.0,Radio Ofogh Sydney,29,10,,Evan Akar
3318,2827090,18501861.0,کانکشن نامه | Connection Nameh,6,10,,علیرضا شعبانپور
1776,3157570,19296963.0,Radio Iran Photoshop,2,10,,Ghazanfar Didindipour
2513,5071901,1520704.0,Gozargah,1,10,,MohammadReza Sadeghzadeh
1599,4668046,22130535.0,پادکست رویین | Ruiyn Podcast,8,10,,Saba K
1509,3992509,14987003.0,پادکست فارسی قاب,2,10,,Mahziar Fendereski
3989,2712699,18028599.0,Radio Bisturi,1,10,,bisturi bisturi
3125,2274324,15210771.0,آپـــکـســتــ -آپکست upcast,3,10,,UpCast
3913,3211584,19449480.0,پادکست فوتبالی فری کیک,10,10,,FreeKick_Podcast
1366,3885378,21382718.0,پادکست داستانگویی دکتر بعدزین,3,10,,Mohamad Danesh
3090,2633097,17520637.0,MihanLearn,1,10,,Saeed
256,3145394,19323031.0,A-Show,4,10,,Amir Saeid Mehr
818,2438297,15186100.0,Graph Podcast | پادکست گراف,1,10,,Graph Podcast
3432,2367885,15529543.0,بشریت مرده است,3,10,,Mankind Died!
1261,4516906,17225585.0,Maya Padocast,3,10,,Mohamad Aminian
1122,4463465,14810986.0,پادکست کپسول,1,10,,Kaaveh Mohamedi
4226,5402104,28505336.0,ITvisa,7,10,,Farhad
3485,2421460,15928026.0,FBAMAP-P0dcasts,7,10,,FBAMAP
3399,2582699,17192325.0,VitrinCast,3,10,,Vitrinnet
707,2694791,17526954.0,رادیو پلاک ۳۴ | Radio34,195,10,2633888.0,Potanj
2816,2935406,18748045.0,گفتگوی سیاسی هفته,3,10,,Iran Liberation Congress
4174,5334090,28128235.0,Radio OFF,9,10,,Radio OFF
2752,2891414,18683402.0,سفرگرد,2,10,,سمیرا شهریان
667,2733707,18091413.0,tea time podcast    پادکست وقت چای,3,10,,bahar hariri
2023,5472753,28854791.0,اولین قدم,3,10,,Elyas.firststep
4196,5417777,28584257.0,mentorimehr,28,10,,Dr. KHORRAMYMEHR
3544,2691824,16737564.0,رادیو بی‌اسم,1,10,,رادیو بی‌اسم
1996,4123719,22083941.0,خبرهای فوری مهم,5,10,,Khabar_Fouri خبرفوری
3418,2213858,14795569.0,باید بدونیم,1,9,,danial nasseri
1901,4766665,19706900.0,Supergirl | سوپرگرل,2,9,,Samin
3886,3415410,19961981.0,Harfeto Begoo,13,9,,Amir Parvasnan | امیر پروسنان
4246,5561958,29121658.0,Ghogha Pod | پادکست غوغا,1,9,,hesam
1578,4690176,18660844.0,پادپخش تبیان,5,9,,tebyan social
2534,2804365,18432160.0,Vahid Khosravi,6,9,,ceo.sms.ir@gmail.com
2893,2952341,18800371.0,شعرخوانی,1,9,,peymanshirpoor
984,4518811,23095002.0,NoCutCast نکات کست,3,9,,khashayar norouzi
1399,5080099,26768361.0,Learnicast پادکست فارسی,2,9,,Moon Learn
1804,2813391,12931790.0,Radio Merva,1,9,,Ardalan
1898,5297353,12874929.0,بالش کست,1,9,,Mohammad Baradaran
2339,5262137,17514341.0,DelChasb Cast,1,9,,Human Abolghasemi
2360,5228620,27372356.0,Variables Podcast,20,9,,Newbie Time
1210,4058309,20662628.0,GolVazheh | گُلـ‍‍‌واژهـْ,1,9,,Amir Akhondi
3569,2607832,15433329.0,زندان,1,9,,Parsa Khaleghi
3985,2590426,16965452.0,Mim.Cast,2,9,,mim.cast
3504,2422078,16051484.0,رادیو تاپلرن,3,9,,Younes Ghorbany
2058,5413257,24147991.0,Mehrdio,4,9,,Mehrnaz Norooz
3078,2745422,18206925.0,Radio Ketabus | رادیو کتابوس,1,9,,Radio Ketabus
1155,3219719,19472716.0,Andaza Podcast پۆدکاستی ئەندازە,9,9,,andazamedia@gmail.com
3252,2392067,15764706.0,مونولوگ های ویتامین زیست,1,9,,RadioZist | رادیوزیست
3104,2681981,17828309.0,AlirezaRouhi.Teach,3,9,,Alireza Rouhi
792,4601493,21355220.0,زواله خواب,1,9,,Zevalekhab
2642,3011118,18901590.0,shenogah,2,9,,hesam kazemzade/حسام کاظم‌زاده
4180,5093514,26840001.0,For Persian speakers (برای فارسی زبانان),7,9,,Persepolis VillageCom
3884,3206382,16356259.0,صدای کتاب,1,9,,Mr SoF
3028,2685094,17843898.0,century21-قرن21,1,9,,parsa BAGHERZADEH
1925,4570270,22945693.0,ShinMim Cast,4,9,,shinmimcast
1505,4390720,22612386.0,بوردگیم به زبانی دیگر,5,9,,Seyed Sami Sajadi
4119,5210043,27254138.0,میزگرد تفکر,3,9,,Sorosh Azizi
1986,4992465,26098015.0,از مکس چه خبر؟ Az Max Che Khabar,11,9,,مکس Max
2485,4670048,16372201.0,Fansesh | فنسش,3,9,,Mahdi Fanaei
701,5299347,27875818.0,پادکست های کشاورزیار,2,9,,Keshawarzyar
849,2063775,9685194.0,Radio parham| رادیو پرهام,49,9,2004376.0,Sajjad and amir
1672,4722413,23265762.0,شام آخر,3,9,,علي طلوع
1935,2881584,17385479.0,MoveOn | مووآن,1,9,,Amin Sedghi
3755,4461709,22825873.0,Kuti Cast,5,9,,Mh.Malaktui
3335,2959044,18812214.0,Covid plus Ravan,2,9,,Alireza S.eivaznejhad
2993,2709956,18015220.0,رادیوزوزا,1,9,,radio zooza
2980,2600268,17248524.0,Accent,1,9,,English pouramini
3770,4577080,9489759.0,Mehdi Khoshnoodi,2,9,,Mehdy Khoshnoody
4258,5584214,32010347.0,Trade Talks,9,9,,Sina Ebrahimi
2479,5091485,11523829.0,I'm Anahita | من آناهیتا هستم,4,9,,anahita a
1251,4801785,24890087.0,راديو کلمه,1,9,,radio kalameh
3447,2495830,16653779.0,دانلود فیلم سریال,1,9,,niklas10
3175,2313177,15260423.0,صدایی از هیچ,4,9,,Sepehr Khamevar
3832,3301504,19633022.0,Radio Rozaneh,2,9,,Rozaneh radiogoftogoo
1048,5395520,27842457.0,حرف2حرف/harf2harf,175,9,,harf2harf
2429,4962511,25864921.0,Radio BAMAHAS,1,9,,رادیو باماهاس
1358,3123167,19193472.0,هفته ای یکبار - پادکست,3,9,,هفته ای یکبار
1929,2419007,10327896.0,گجت کست,1,9,,Dotamim
2084,2647844,15166357.0,تا رویا,1,9,,roya
2252,5280169,27752819.0,Finglish | فینگلیش,2,9,,Edutainer
1532,5668721,35644133.0,Pinch podcast || پادکست پینچ,1,8,,Behrouz
3883,3068596,19068121.0,قرش بده,9,8,,mohsen
2920,2705499,17987704.0,SolarPlus,1,8,,solarplus
3706,3651470,14651213.0,بر شانه ی غول ها,0,8,,هوموهايزنبرگ
2196,5661447,35345048.0,پادکست فارسی همین جوری,3,8,,Ali Farahpoor
2414,4810495,24933405.0,پادکست ورانداز | Varandaz Podcast,2,8,,Mohammad Arefian
3962,3444346,20048528.0,کلینیک لیزر شفا,1,8,,کلینیک لیزر شفا
2125,4470316,19671875.0,من - صدا - قلم - حرکت,4,8,,Ali Jahanifar
3438,2419213,15963533.0,کتابخانه مدیرکار,2,8,,مدیر کار
3855,3219937,19452214.0,راه های درآمدی,2,8,,nima nashenas
4287,5688256,32774807.0,نورِ تاریک,1,8,,Noore Tarik
3731,4764294,24626914.0,Kenareham | کنارهم,14,8,,Kenareham
3144,2113784,13012541.0,تک‌مضراب,22,8,,ناصر دوستعلی
3142,2419121,16021618.0,Ultramedia,5,8,,اولترامدیا
2518,5442080,20071969.0,رادیو بازار,4,8,,Mehdi Azizi
3134,2785143,18367715.0,yosquiz_com,2,8,,yosquiz_com
4254,5577203,18614725.0,ویکلی فیزیک,1,8,,ardeshir saeidi nejad
1787,2362636,10466823.0,خط تیره,5,8,,Mehti kahrizi
1140,5312378,27973595.0,Radio ZZA,2,8,,رادیو زن، زندگی، آزادی
3732,3784992,21042028.0,شادترین لحظه های زندگی,3,8,,Avaye Peyvande Melal
3905,3047944,15241474.0,کاست ، پادکست استارتاپیِ مانوئل,2,8,,Ali Mirzazadeh
3936,3230794,19504500.0,radio sami (samio),3,8,,samio (سامیو)
3441,2451527,16314944.0,آزمونر,1,8,,Azmooner 1
